image_id,filename,relative_path,dataset_name,dataset_slug,source_type,product_name,product_domain,final_label,source_group,review_status,source_batch,batch_name,original_filename,original_relative_path,split
manual_batch_000066,manual_9b399204172f.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_9b399204172f.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 08_18_20 PM.png","dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/ChatGPT Image May 26, 2026, 08_18_20 PM.png",train
manual_batch_000067,manual_9401fbdaa0f4.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_9401fbdaa0f4.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 08_55_43 PM.png","dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/ChatGPT Image May 26, 2026, 08_55_43 PM.png",train
manual_batch_000068,manual_a4c299a0e82a.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_a4c299a0e82a.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 08_57_34 PM.png","dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/ChatGPT Image May 26, 2026, 08_57_34 PM.png",train
manual_batch_000069,manual_12475f9ec7ed.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_12475f9ec7ed.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 09_39_25 PM.png","dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/ChatGPT Image May 26, 2026, 09_39_25 PM.png",train
manual_batch_000070,manual_45162d765d0b.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_45162d765d0b.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 09_45_07 PM.png","dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/ChatGPT Image May 26, 2026, 09_45_07 PM.png",train
manual_batch_000071,manual_14681e5e9210.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_14681e5e9210.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 09_48_32 PM.png","dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/ChatGPT Image May 26, 2026, 09_48_32 PM.png",train
manual_batch_000072,manual_1d106826ce2c.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_1d106826ce2c.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,IMG_20210319_020237.jpg,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/IMG_20210319_020237.jpg,train
manual_batch_000073,manual_6565e2341994.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_6565e2341994.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,IMG_20210319_020330.jpg,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/IMG_20210319_020330.jpg,train
manual_batch_000074,manual_9db6bc281b09.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_9db6bc281b09.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,IMG_20260505_183711 - Muhammad Naufal Nazya Azzharif.jpg,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/IMG_20260505_183711 - Muhammad Naufal Nazya Azzharif.jpg,train
manual_batch_000075,manual_730afc69b519.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_730afc69b519.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,broken-potato-chips-isolated-on-260nw-1484415920.webp,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/broken-potato-chips-isolated-on-260nw-1484415920.webp,train
manual_batch_000076,manual_a84a02c9e343.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_a84a02c9e343.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,broken-potato-chips-isolated-on-260nw-2516933079.webp,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/broken-potato-chips-isolated-on-260nw-2516933079.webp,train
manual_batch_000077,manual_4c3051aa8d55.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_4c3051aa8d55.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,broken-potato-chips-isolated-on-white-background-high-resolution-photo-full-depth-of-field-2BWE8AG.jpg,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/broken-potato-chips-isolated-on-white-background-high-resolution-photo-full-depth-of-field-2BWE8AG.jpg,val
manual_batch_000078,manual_d1b7dd2dfd43.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_d1b7dd2dfd43.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,burned-potato-chips.jpg,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/burned-potato-chips.jpg,val
manual_batch_000079,manual_d5750535f58c.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_d5750535f58c.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,burnt-chips.webp,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/burnt-chips.webp,val
manual_batch_000080,manual_921319aef53e.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_921319aef53e.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,cracked-broken-potato-chips-crumbs-600nw-2274832869.webp,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/cracked-broken-potato-chips-crumbs-600nw-2274832869.webp,test
manual_batch_000081,manual_a9d059afde2e.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_a9d059afde2e.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,img_3798.jpg,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/img_3798.jpg,test
manual_batch_000082,manual_e0ae3efd679d.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_e0ae3efd679d.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,isolated-one-burnt-potato-chips-600nw-2774678715.webp,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/isolated-one-burnt-potato-chips-600nw-2774678715.webp,test
manual_batch_000083,manual_fdcf7a3aa892.jpg,dataset/working/manual_normalized/keripik/tidak_layak_jual/manual_fdcf7a3aa892.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,tidak_layak_jual,manual_batch,prepared,keripik_non_sellable_batch_01,batch_01,rufflessnack-box-was-full-of-burnt-and-rotten-chips-1_350x350.jpg,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/rufflessnack-box-was-full-of-burnt-and-rotten-chips-1_350x350.jpg,test
manual_batch_000084,manual_076d3f86ef0b.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_076d3f86ef0b.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,49bb93797610085778c28d83e4649185142fa459bc09e62dd77cef9bdc2770e9.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/49bb93797610085778c28d83e4649185142fa459bc09e62dd77cef9bdc2770e9.jpg,train
manual_batch_000085,manual_8fb72efd1ad3.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_8fb72efd1ad3.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,79452235-yellow-salted-potato-chips-as-background-closeup-chips-texture-studio-photo (1).jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/79452235-yellow-salted-potato-chips-as-background-closeup-chips-texture-studio-photo (1).jpg,train
manual_batch_000086,manual_ffa6c28a0f37.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_ffa6c28a0f37.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,79452235-yellow-salted-potato-chips-as-background-closeup-chips-texture-studio-photo.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/79452235-yellow-salted-potato-chips-as-background-closeup-chips-texture-studio-photo.jpg,train
manual_batch_000087,manual_32171129978c.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_32171129978c.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,IMG_20210319_003618.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/IMG_20210319_003618.jpg,train
manual_batch_000088,manual_b07c6751a9fc.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_b07c6751a9fc.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,IMG_20210319_004307.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/IMG_20210319_004307.jpg,train
manual_batch_000089,manual_66da92d98565.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_66da92d98565.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,chips-close-up-crisp-crispy-thumbnail.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/chips-close-up-crisp-crispy-thumbnail.jpg,train
manual_batch_000090,manual_b3bf81f542f2.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_b3bf81f542f2.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,close-up-potato-chips-photo.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/close-up-potato-chips-photo.jpg,train
manual_batch_000091,manual_a176c836da13.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_a176c836da13.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,closeup-crispy-cassava-chips-kripik-600w-2688363697.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/closeup-crispy-cassava-chips-kripik-600w-2688363697.webp,train
manual_batch_000092,manual_fad77a875da9.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_fad77a875da9.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,closeup-crispy-potato-chips-inside-260nw-2689374699.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/closeup-crispy-potato-chips-inside-260nw-2689374699.webp,train
manual_batch_000093,manual_a6ddf12adc9f.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_a6ddf12adc9f.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,closeup-seasoned-wavy-potato-chips-260nw-2697855447.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/closeup-seasoned-wavy-potato-chips-260nw-2697855447.webp,train
manual_batch_000094,manual_1ce3c598825b.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_1ce3c598825b.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,crispy-potato-chips-snack-texture-background-top-view-136939116.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/crispy-potato-chips-snack-texture-background-top-view-136939116.webp,train
manual_batch_000095,manual_93aaccd796e4.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_93aaccd796e4.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,istockphoto-1414825955-612x612.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/istockphoto-1414825955-612x612.jpg,train
manual_batch_000096,manual_ee65ff65493f.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_ee65ff65493f.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,istockphoto-1478806453-1024x1024.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/istockphoto-1478806453-1024x1024.jpg,train
manual_batch_000097,manual_91dcd8410e62.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_91dcd8410e62.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,istockphoto-979665136-170667a.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/istockphoto-979665136-170667a.jpg,train
manual_batch_000098,manual_9c095f2ea34c.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_9c095f2ea34c.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,keripik-kentang-close-up-pada-latar-belakang-putih-terisolasi_179068-8403.avif,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik-kentang-close-up-pada-latar-belakang-putih-terisolasi_179068-8403.avif,train
manual_batch_000099,manual_e6e6bc7cc1fb.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_e6e6bc7cc1fb.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,keripik_1 (1).png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_1 (1).png,train
manual_batch_000100,manual_506eadbc5134.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_506eadbc5134.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,keripik_1.png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_1.png,train
manual_batch_000101,manual_43e95050b0fc.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_43e95050b0fc.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,keripik_2 (1).png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_2 (1).png,train
manual_batch_000102,manual_3dc436abe144.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_3dc436abe144.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,keripik_2.png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_2.png,train
manual_batch_000103,manual_7556e7bc891e.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_7556e7bc891e.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,keripik_3 (1).png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_3 (1).png,train
manual_batch_000104,manual_09c4b73c48db.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_09c4b73c48db.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,keripik_3.png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_3.png,train
manual_batch_000105,manual_3b6b0deb7a6e.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_3b6b0deb7a6e.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,keripik_4 (1).png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_4 (1).png,train
manual_batch_000106,manual_8ebdf93f79c1.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_8ebdf93f79c1.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,keripik_4.png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_4.png,val
manual_batch_000107,manual_f82e0500e498.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_f82e0500e498.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,keripik_5 (1).png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_5 (1).png,val
manual_batch_000108,manual_0d9a0ec80ab6.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_0d9a0ec80ab6.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,keripik_5.png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_5.png,val
manual_batch_000109,manual_c86fbadc2c02.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_c86fbadc2c02.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,lots-potato-chips-texture-close-260nw-2271537017.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/lots-potato-chips-texture-close-260nw-2271537017.webp,val
manual_batch_000110,manual_6e133d6f06fd.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_6e133d6f06fd.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,photo-1699666397768-0126340e880a.avif,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/photo-1699666397768-0126340e880a.avif,val
manual_batch_000111,manual_67ba3df6e974.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_67ba3df6e974.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,potato-chips-close-up-isolated-white-background_179068-8395.avif,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/potato-chips-close-up-isolated-white-background_179068-8395.avif,test
manual_batch_000112,manual_8860991f39cd.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_8860991f39cd.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,potato-chips-close-up-of-homemade-on-a-wooden-texture_9915293.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/potato-chips-close-up-of-homemade-on-a-wooden-texture_9915293.webp,test
manual_batch_000113,manual_f47bedde5099.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_f47bedde5099.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,potato-crisps-close-up-shot-of-crisp-chip-texture-background_9931892.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/potato-crisps-close-up-shot-of-crisp-chip-texture-background_9931892.webp,test
manual_batch_000114,manual_e4024385060c.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_e4024385060c.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,premium_photo-1664391687872-6b1754aac44a.jpeg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/premium_photo-1664391687872-6b1754aac44a.jpeg,test
manual_batch_000115,manual_fd7f5737e0d7.jpg,dataset/working/manual_normalized/keripik/layak_jual/manual_fd7f5737e0d7.jpg,dataset-scrape,dataset_scrape_manual,manual,keripik,keripik,layak_jual,manual_batch,prepared,keripik_sellable_batch_01,batch_01,video_preview_0000.avif,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/video_preview_0000.avif,test
manual_batch_000116,manual_30ee0977a4d1.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_30ee0977a4d1.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,474459896_17896483341104712_5054932202497229054_n.jpg,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/474459896_17896483341104712_5054932202497229054_n.jpg,train
manual_batch_000117,manual_ac4712ff543b.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_ac4712ff543b.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_02_35 PM.png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_02_35 PM.png",train
manual_batch_000118,manual_57634700dcd6.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_57634700dcd6.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_14_33 PM (1).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_14_33 PM (1).png",train
manual_batch_000119,manual_0f311f4cac0e.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_0f311f4cac0e.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_14_33 PM (2).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_14_33 PM (2).png",train
manual_batch_000120,manual_bedbe8d9ec4d.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_bedbe8d9ec4d.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_14_33 PM (3).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_14_33 PM (3).png",train
manual_batch_000121,manual_601b78bc13b1.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_601b78bc13b1.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_17_31 PM (1).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_17_31 PM (1).png",train
manual_batch_000122,manual_25cb1c3fdaf1.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_25cb1c3fdaf1.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_17_32 PM (2).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_17_32 PM (2).png",train
manual_batch_000123,manual_886b71a4403f.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_886b71a4403f.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_17_32 PM (3).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_17_32 PM (3).png",train
manual_batch_000124,manual_cc2fdf3c3d17.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_cc2fdf3c3d17.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_32_46 PM (1).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_32_46 PM (1).png",train
manual_batch_000125,manual_d75731fa6c3d.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_d75731fa6c3d.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_32_46 PM (2).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_32_46 PM (2).png",train
manual_batch_000126,manual_aa9d323dae54.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_aa9d323dae54.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_32_50 PM (3).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_32_50 PM (3).png",train
manual_batch_000127,manual_634e09c9a121.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_634e09c9a121.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_35_43 PM (1).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_35_43 PM (1).png",train
manual_batch_000128,manual_4c5e6e07bfba.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_4c5e6e07bfba.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_35_43 PM (2).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_35_43 PM (2).png",train
manual_batch_000129,manual_f59a932d82ce.jpg,dataset/working/manual_normalized/kerupuk/tidak_layak_jual/manual_f59a932d82ce.jpg,dataset-scrape,dataset_scrape_manual,manual,kerupuk,kerupuk,tidak_layak_jual,manual_batch,prepared,kerupuk_non_sellable_batch_01,batch_01,"ChatGPT Image May 26, 2026, 10_35_43 PM (3).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_35_43 PM (3).png",train
