image_id,source_type,source_batch,dataset_name,dataset_slug,source_group,product_name,product_domain,label_lane,final_label_guess,batch_name,filename,relative_path,source_workspace,review_status,notes
manual_batch_000076,manual,keripik_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,non_sellable,tidak_layak_jual,batch_01,broken-potato-chips-isolated-on-260nw-2516933079.webp,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/broken-potato-chips-isolated-on-260nw-2516933079.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000077,manual,keripik_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,non_sellable,tidak_layak_jual,batch_01,broken-potato-chips-isolated-on-white-background-high-resolution-photo-full-depth-of-field-2BWE8AG.jpg,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/broken-potato-chips-isolated-on-white-background-high-resolution-photo-full-depth-of-field-2BWE8AG.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000078,manual,keripik_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,non_sellable,tidak_layak_jual,batch_01,burned-potato-chips.jpg,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/burned-potato-chips.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000079,manual,keripik_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,non_sellable,tidak_layak_jual,batch_01,burnt-chips.webp,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/burnt-chips.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000080,manual,keripik_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,non_sellable,tidak_layak_jual,batch_01,cracked-broken-potato-chips-crumbs-600nw-2274832869.webp,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/cracked-broken-potato-chips-crumbs-600nw-2274832869.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000081,manual,keripik_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,non_sellable,tidak_layak_jual,batch_01,img_3798.jpg,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/img_3798.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000082,manual,keripik_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,non_sellable,tidak_layak_jual,batch_01,isolated-one-burnt-potato-chips-600nw-2774678715.webp,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/isolated-one-burnt-potato-chips-600nw-2774678715.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000083,manual,keripik_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,non_sellable,tidak_layak_jual,batch_01,rufflessnack-box-was-full-of-burnt-and-rotten-chips-1_350x350.jpg,dataset-scrape/scraped/incoming/keripik/non_sellable/batch_01/rufflessnack-box-was-full-of-burnt-and-rotten-chips-1_350x350.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000084,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,49bb93797610085778c28d83e4649185142fa459bc09e62dd77cef9bdc2770e9.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/49bb93797610085778c28d83e4649185142fa459bc09e62dd77cef9bdc2770e9.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000085,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,79452235-yellow-salted-potato-chips-as-background-closeup-chips-texture-studio-photo (1).jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/79452235-yellow-salted-potato-chips-as-background-closeup-chips-texture-studio-photo (1).jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000086,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,79452235-yellow-salted-potato-chips-as-background-closeup-chips-texture-studio-photo.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/79452235-yellow-salted-potato-chips-as-background-closeup-chips-texture-studio-photo.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000087,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,IMG_20210319_003618.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/IMG_20210319_003618.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000088,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,IMG_20210319_004307.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/IMG_20210319_004307.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000089,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,chips-close-up-crisp-crispy-thumbnail.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/chips-close-up-crisp-crispy-thumbnail.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000090,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,close-up-potato-chips-photo.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/close-up-potato-chips-photo.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000091,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,closeup-crispy-cassava-chips-kripik-600w-2688363697.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/closeup-crispy-cassava-chips-kripik-600w-2688363697.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000092,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,closeup-crispy-potato-chips-inside-260nw-2689374699.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/closeup-crispy-potato-chips-inside-260nw-2689374699.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000093,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,closeup-seasoned-wavy-potato-chips-260nw-2697855447.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/closeup-seasoned-wavy-potato-chips-260nw-2697855447.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000094,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,crispy-potato-chips-snack-texture-background-top-view-136939116.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/crispy-potato-chips-snack-texture-background-top-view-136939116.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000095,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,istockphoto-1414825955-612x612.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/istockphoto-1414825955-612x612.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000096,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,istockphoto-1478806453-1024x1024.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/istockphoto-1478806453-1024x1024.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000097,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,istockphoto-979665136-170667a.jpg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/istockphoto-979665136-170667a.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000098,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,keripik-kentang-close-up-pada-latar-belakang-putih-terisolasi_179068-8403.avif,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik-kentang-close-up-pada-latar-belakang-putih-terisolasi_179068-8403.avif,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000099,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,keripik_1 (1).png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_1 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000100,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,keripik_1.png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_1.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000101,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,keripik_2 (1).png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_2 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000102,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,keripik_2.png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_2.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000103,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,keripik_3 (1).png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_3 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000104,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,keripik_3.png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_3.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000105,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,keripik_4 (1).png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_4 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000106,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,keripik_4.png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_4.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000107,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,keripik_5 (1).png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_5 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000108,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,keripik_5.png,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/keripik_5.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000109,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,lots-potato-chips-texture-close-260nw-2271537017.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/lots-potato-chips-texture-close-260nw-2271537017.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000110,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,photo-1699666397768-0126340e880a.avif,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/photo-1699666397768-0126340e880a.avif,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000111,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,potato-chips-close-up-isolated-white-background_179068-8395.avif,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/potato-chips-close-up-isolated-white-background_179068-8395.avif,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000112,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,potato-chips-close-up-of-homemade-on-a-wooden-texture_9915293.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/potato-chips-close-up-of-homemade-on-a-wooden-texture_9915293.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000113,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,potato-crisps-close-up-shot-of-crisp-chip-texture-background_9931892.webp,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/potato-crisps-close-up-shot-of-crisp-chip-texture-background_9931892.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000114,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,premium_photo-1664391687872-6b1754aac44a.jpeg,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/premium_photo-1664391687872-6b1754aac44a.jpeg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000115,manual,keripik_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,keripik,keripik,sellable,layak_jual,batch_01,video_preview_0000.avif,dataset-scrape/scraped/incoming/keripik/sellable/batch_01/video_preview_0000.avif,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000116,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,474459896_17896483341104712_5054932202497229054_n.jpg,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/474459896_17896483341104712_5054932202497229054_n.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000117,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_02_35 PM.png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_02_35 PM.png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000118,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_14_33 PM (1).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_14_33 PM (1).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000119,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_14_33 PM (2).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_14_33 PM (2).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000120,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_14_33 PM (3).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_14_33 PM (3).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000121,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_17_31 PM (1).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_17_31 PM (1).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000122,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_17_32 PM (2).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_17_32 PM (2).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000123,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_17_32 PM (3).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_17_32 PM (3).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000124,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_32_46 PM (1).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_32_46 PM (1).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000125,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_32_46 PM (2).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_32_46 PM (2).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000126,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_32_50 PM (3).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_32_50 PM (3).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000127,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_35_43 PM (1).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_35_43 PM (1).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000128,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_35_43 PM (2).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_35_43 PM (2).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000129,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_35_43 PM (3).png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_35_43 PM (3).png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000130,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_37_57 PM.png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_37_57 PM.png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000131,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_38_02 PM.png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_38_02 PM.png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000132,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,"ChatGPT Image May 26, 2026, 10_39_08 PM.png","dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/ChatGPT Image May 26, 2026, 10_39_08 PM.png",dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000133,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,kerupuk_1 (1).png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_1 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000134,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,kerupuk_1.png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_1.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000135,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,kerupuk_2 (1).png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_2 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000136,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,kerupuk_2.png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_2.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000137,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,kerupuk_3 (1).png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_3 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000138,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,kerupuk_3.png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_3.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000139,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,kerupuk_4 (1).png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_4 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000140,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,kerupuk_4.png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_4.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000141,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,kerupuk_5 (1).png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_5 (1).png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000142,manual,kerupuk_non_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,non_sellable,tidak_layak_jual,batch_01,kerupuk_5.png,dataset-scrape/scraped/incoming/kerupuk/non_sellable/batch_01/kerupuk_5.png,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000143,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,5fcbd3f39beaac4a37278c7efa3f5d20.jpeg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/5fcbd3f39beaac4a37278c7efa3f5d20.jpeg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000144,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,S52bace3a2bf745d595d2855b4c954ed6H.jpg_960x960q80.jpg_.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/S52bace3a2bf745d595d2855b4c954ed6H.jpg_960x960q80.jpg_.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000145,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,close-up-crispy-delicious-pink-rosette-kerupuk-crackers-crunchy-indonesian-snack-stacked-white-background-highlighting-401457479.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/close-up-crispy-delicious-pink-rosette-kerupuk-crackers-crunchy-indonesian-snack-stacked-white-background-highlighting-401457479.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000146,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,close-up-kerupuk-udang-atau-kerupuk-udang-di-atas-meja-kayu_511235-7929.avif,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/close-up-kerupuk-udang-atau-kerupuk-udang-di-atas-meja-kayu_511235-7929.avif,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000147,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,close-up-view-of-intricate-circular-indonesian-crackers-called-kerupuk-or-krupuk-photo.jpg,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/close-up-view-of-intricate-circular-indonesian-crackers-called-kerupuk-or-krupuk-photo.jpg,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000148,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,closeup-details-texture-type-kerupuk-260nw-2710358329.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/closeup-details-texture-type-kerupuk-260nw-2710358329.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
manual_batch_000149,manual,kerupuk_sellable_batch_01,dataset-scrape,dataset_scrape_manual,manual_batch,kerupuk,kerupuk,sellable,layak_jual,batch_01,closeup-shot-colourful-uncooked-indonesian-260nw-2691753859.webp,dataset-scrape/scraped/incoming/kerupuk/sellable/batch_01/closeup-shot-colourful-uncooked-indonesian-260nw-2691753859.webp,dataset-scrape,incoming,Imported from manual incoming batch inventory.
